timestamp,open,high,low,close,volume
2023-05-01 16:47:00+00:00,170.165,170.17,170.09,170.1214,62796
2023-05-01 16:48:00+00:00,170.13,170.18,170.125,170.145,39057
2023-05-01 16:49:00+00:00,170.145,170.205,170.1444,170.18,65926
2023-05-01 16:50:00+00:00,170.179,170.29,170.17,170.2899,78381
2023-05-01 16:51:00+00:00,170.2818,170.3,170.24,170.24,67450
2023-05-01 16:52:00+00:00,170.2435,170.3,170.23,170.2884,68219
2023-05-01 16:53:00+00:00,170.29,170.34,170.285,170.34,92132
2023-05-01 16:54:00+00:00,170.34,170.38,170.335,170.366,92693
2023-05-01 16:55:00+00:00,170.3699,170.38,170.3001,170.3001,111857
2023-05-01 16:56:00+00:00,170.3079,170.35,170.28,170.285,71983
2023-05-01 16:57:00+00:00,170.285,170.34,170.28,170.3352,118169
2023-05-01 16:58:00+00:00,170.335,170.41,170.32,170.41,92234
2023-05-01 16:59:00+00:00,170.415,170.42,170.34,170.35,103798
2023-05-01 17:00:00+00:00,170.3577,170.36,170.29,170.34,59780
2023-05-01 17:01:00+00:00,170.33,170.34,170.27,170.3001,68502
2023-05-01 17:02:00+00:00,170.3022,170.38,170.3,170.315,93896
2023-05-01 17:03:00+00:00,170.31,170.32,170.26,170.3,86358
2023-05-01 17:04:00+00:00,170.31,170.315,170.24,170.25,67446
2023-05-01 17:05:00+00:00,170.2401,170.34,170.24,170.3367,76666
2023-05-01 17:06:00+00:00,170.335,170.34,170.285,170.315,37411
2023-05-01 17:07:00+00:00,170.315,170.355,170.29,170.32,64729
2023-05-01 17:08:00+00:00,170.32,170.35,170.2841,170.3,45794
2023-05-01 17:09:00+00:00,170.305,170.3099,170.2,170.215,87535
2023-05-01 17:10:00+00:00,170.2102,170.27,170.205,170.262,47689
2023-05-01 17:11:00+00:00,170.2601,170.27,170.22,170.225,37836
2023-05-01 17:12:00+00:00,170.23,170.26,170.22,170.245,29972
2023-05-01 17:13:00+00:00,170.245,170.36,170.2301,170.35,113149
2023-05-01 17:14:00+00:00,170.345,170.3499,170.29,170.3117,49274
2023-05-01 17:15:00+00:00,170.31,170.3693,170.3002,170.36,66960
2023-05-01 17:16:00+00:00,170.35,170.45,170.35,170.4345,119343
2023-05-01 17:17:00+00:00,170.435,170.45,170.4089,170.435,78024
2023-05-01 17:18:00+00:00,170.44,170.445,170.27,170.285,101469
2023-05-01 17:19:00+00:00,170.285,170.285,170.165,170.205,187324
2023-05-01 17:20:00+00:00,170.205,170.24,170.17,170.22,124774
2023-05-01 17:21:00+00:00,170.225,170.23,170.17,170.17,72882
2023-05-01 17:22:00+00:00,170.175,170.21,170.17,170.1906,85538
2023-05-01 17:23:00+00:00,170.195,170.2,170.15,170.1621,64412
2023-05-01 17:24:00+00:00,170.1687,170.27,170.165,170.24,91907
2023-05-01 17:25:00+00:00,170.2418,170.35,170.2418,170.345,126245
2023-05-01 17:26:00+00:00,170.35,170.37,170.21,170.2229,88993
2023-05-01 17:27:00+00:00,170.225,170.23,170.14,170.14,102428
2023-05-01 17:28:00+00:00,170.14,170.195,170.11,170.175,103675
2023-05-01 17:29:00+00:00,170.1715,170.2,170.1,170.14,95989
2023-05-01 17:30:00+00:00,170.13,170.15,170.0701,170.1125,144450
2023-05-01 17:31:00+00:00,170.11,170.15,170.08,170.11,93005
2023-05-01 17:32:00+00:00,170.12,170.1489,170.08,170.11,60679
2023-05-01 17:33:00+00:00,170.11,170.22,170.095,170.2152,87438
2023-05-01 17:34:00+00:00,170.2129,170.25,170.19,170.2409,64918
2023-05-01 17:35:00+00:00,170.2412,170.255,170.195,170.21,48073
2023-05-01 17:36:00+00:00,170.21,170.2182,170.12,170.12,40879
2023-05-01 17:37:00+00:00,170.1267,170.155,170.1,170.1,67435
2023-05-01 17:38:00+00:00,170.105,170.2,170.0901,170.185,59593
2023-05-01 17:39:00+00:00,170.185,170.24,170.17,170.2283,52053
2023-05-01 17:40:00+00:00,170.2202,170.29,170.2103,170.27,56870
2023-05-01 17:41:00+00:00,170.275,170.405,170.27,170.3907,133058
2023-05-01 17:42:00+00:00,170.3995,170.41,170.3,170.31,82107
2023-05-01 17:43:00+00:00,170.305,170.3101,170.22,170.22,90756
2023-05-01 17:44:00+00:00,170.2276,170.24,170.18,170.18,51466
2023-05-01 17:45:00+00:00,170.18,170.23,170.17,170.19,57182
2023-05-01 17:46:00+00:00,170.1887,170.205,170.1301,170.1301,42324
2023-05-01 17:47:00+00:00,170.14,170.22,170.1201,170.205,58836
2023-05-01 17:48:00+00:00,170.2001,170.25,170.2,170.2208,65518
2023-05-01 17:49:00+00:00,170.225,170.23,170.12,170.15,75230
2023-05-01 17:50:00+00:00,170.14,170.21,170.13,170.195,35072
2023-05-01 17:51:00+00:00,170.2,170.2199,170.1612,170.185,49377
2023-05-01 17:52:00+00:00,170.19,170.19,170.14,170.165,35200
2023-05-01 17:53:00+00:00,170.1615,170.17,170.1,170.1116,68689
2023-05-01 17:54:00+00:00,170.1115,170.1492,170.1,170.14,36719
2023-05-01 17:55:00+00:00,170.14,170.15,170.08,170.09,47342
2023-05-01 17:56:00+00:00,170.1,170.1448,170.095,170.1311,39842
2023-05-01 17:57:00+00:00,170.14,170.1789,170.13,170.1411,49373
2023-05-01 17:58:00+00:00,170.14,170.14,170.0932,170.11,41032
2023-05-01 17:59:00+00:00,170.105,170.17,170.1,170.1499,57829
2023-05-01 18:00:00+00:00,170.145,170.145,170.04,170.05,74690
2023-05-01 18:01:00+00:00,170.06,170.09,170.01,170.09,60970
2023-05-01 18:02:00+00:00,170.09,170.11,170.065,170.08,60087
2023-05-01 18:03:00+00:00,170.08,170.11,170.03,170.034,35603
2023-05-01 18:04:00+00:00,170.0351,170.04,169.96,170.0,121949
2023-05-01 18:05:00+00:00,169.995,170.1,169.99,170.08,73915
2023-05-01 18:06:00+00:00,170.08,170.09,170.05,170.07,103514
2023-05-01 18:07:00+00:00,170.075,170.075,169.985,170.0199,71322
2023-05-01 18:08:00+00:00,170.0189,170.1,170.01,170.0999,71522
2023-05-01 18:09:00+00:00,170.095,170.16,170.065,170.15,75876
2023-05-01 18:10:00+00:00,170.16,170.16,170.105,170.11,53418
2023-05-01 18:11:00+00:00,170.1101,170.17,170.09,170.16,43274
2023-05-01 18:12:00+00:00,170.165,170.178,169.98,169.9982,80694
2023-05-01 18:13:00+00:00,169.9907,170.0142,169.96,169.99,75407
2023-05-01 18:14:00+00:00,169.985,170.005,169.96,169.97,47222
2023-05-01 18:15:00+00:00,169.9799,169.98,169.901,169.945,73514
2023-05-01 18:16:00+00:00,169.945,169.97,169.9031,169.95,56383
2023-05-01 18:17:00+00:00,169.9499,169.99,169.91,169.9752,59218
2023-05-01 18:18:00+00:00,169.98,169.995,169.9501,169.9787,52122
2023-05-01 18:19:00+00:00,169.98,169.98,169.891,169.8969,87120
2023-05-01 18:20:00+00:00,169.8999,170.007,169.8999,170.005,70710
2023-05-01 18:21:00+00:00,170.01,170.0306,169.969,169.98,50874
2023-05-01 18:22:00+00:00,169.97,169.995,169.94,169.985,50795
2023-05-01 18:23:00+00:00,169.98,170.025,169.97,170.0142,40887
2023-05-01 18:24:00+00:00,170.01,170.01,169.9181,169.925,41043
2023-05-01 18:25:00+00:00,169.92,169.97,169.9,169.925,55141
2023-05-01 18:26:00+00:00,169.92,169.9568,169.9,169.93,54536
2023-05-01 18:27:00+00:00,169.9282,169.96,169.905,169.9254,65910
2023-05-01 18:28:00+00:00,169.93,169.93,169.8603,169.879,52834
2023-05-01 18:29:00+00:00,169.8701,169.92,169.82,169.9199,85142
2023-05-01 18:30:00+00:00,169.9,169.96,169.895,169.93,91265
2023-05-01 18:31:00+00:00,169.9219,169.94,169.84,169.85,61079
2023-05-01 18:32:00+00:00,169.85,169.85,169.74,169.75,159788
2023-05-01 18:33:00+00:00,169.74,169.745,169.62,169.6402,161340
2023-05-01 18:34:00+00:00,169.63,169.635,169.38,169.4,236759
2023-05-01 18:35:00+00:00,169.39,169.52,169.3601,169.47,156380
2023-05-01 18:36:00+00:00,169.46,169.485,169.341,169.375,118256
2023-05-01 18:37:00+00:00,169.385,169.385,169.26,169.335,169857
2023-05-01 18:38:00+00:00,169.31,169.43,169.29,169.4155,132517
2023-05-01 18:39:00+00:00,169.43,169.43,169.355,169.41,94886
2023-05-01 18:40:00+00:00,169.42,169.42,169.3,169.3,106850
2023-05-01 18:41:00+00:00,169.2918,169.43,169.2918,169.4254,72093
2023-05-01 18:42:00+00:00,169.4209,169.43,169.33,169.4299,44385
2023-05-01 18:43:00+00:00,169.44,169.5245,169.4099,169.52,111996
2023-05-01 18:44:00+00:00,169.51,169.54,169.445,169.475,67120
2023-05-01 18:45:00+00:00,169.47,169.4799,169.35,169.36,49013
2023-05-01 18:46:00+00:00,169.355,169.4295,169.3545,169.425,52724
2023-05-01 18:47:00+00:00,169.43,169.44,169.37,169.38,64295
2023-05-01 18:48:00+00:00,169.38,169.384,169.3,169.33,60709
2023-05-01 18:49:00+00:00,169.33,169.42,169.32,169.4,54930
2023-05-01 18:50:00+00:00,169.4,169.44,169.3675,169.42,50474
2023-05-01 18:51:00+00:00,169.42,169.425,169.275,169.28,96383
2023-05-01 18:52:00+00:00,169.29,169.315,169.2,169.2375,172924
2023-05-01 18:53:00+00:00,169.22,169.36,169.205,169.355,74932
2023-05-01 18:54:00+00:00,169.36,169.42,169.3501,169.415,63660
2023-05-01 18:55:00+00:00,169.415,169.43,169.36,169.415,73483
2023-05-01 18:56:00+00:00,169.415,169.475,169.4,169.475,65237
2023-05-01 18:57:00+00:00,169.48,169.55,169.48,169.535,75151
2023-05-01 18:58:00+00:00,169.53,169.61,169.52,169.595,74444
2023-05-01 18:59:00+00:00,169.595,169.595,169.5132,169.5343,72623
2023-05-01 19:00:00+00:00,169.53,169.575,169.51,169.5557,70497
2023-05-01 19:01:00+00:00,169.55,169.57,169.5,169.505,53038
2023-05-01 19:02:00+00:00,169.505,169.53,169.46,169.5272,68987
2023-05-01 19:03:00+00:00,169.5287,169.53,169.39,169.3901,52825
2023-05-01 19:04:00+00:00,169.39,169.48,169.36,169.46,42700
2023-05-01 19:05:00+00:00,169.46,169.5768,169.46,169.5682,101064
2023-05-01 19:06:00+00:00,169.56,169.57,169.5,169.5002,47849
2023-05-01 19:07:00+00:00,169.505,169.565,169.4916,169.5131,63424
2023-05-01 19:08:00+00:00,169.515,169.59,169.5,169.59,82696
2023-05-01 19:09:00+00:00,169.59,169.6288,169.56,169.5871,76641
2023-05-01 19:10:00+00:00,169.5832,169.66,169.5832,169.6303,77711
2023-05-01 19:11:00+00:00,169.635,169.6399,169.575,169.6187,56983
2023-05-01 19:12:00+00:00,169.6111,169.615,169.5507,169.565,81066
2023-05-01 19:13:00+00:00,169.56,169.5699,169.53,169.54,103632
2023-05-01 19:14:00+00:00,169.55,169.5899,169.51,169.565,74707
2023-05-01 19:15:00+00:00,169.57,169.5884,169.48,169.52,96667
2023-05-01 19:16:00+00:00,169.525,169.54,169.47,169.52,61489
2023-05-01 19:17:00+00:00,169.5101,169.59,169.455,169.58,53036
2023-05-01 19:18:00+00:00,169.577,169.5899,169.53,169.535,61323
2023-05-01 19:19:00+00:00,169.53,169.5901,169.5117,169.5901,44209
2023-05-01 19:20:00+00:00,169.59,169.66,169.57,169.6214,133489
2023-05-01 19:21:00+00:00,169.62,169.68,169.62,169.6699,54278
2023-05-01 19:22:00+00:00,169.6698,169.73,169.66,169.685,109253
2023-05-01 19:23:00+00:00,169.68,169.76,169.67,169.745,91951
2023-05-01 19:24:00+00:00,169.74,169.744,169.6634,169.72,89282
2023-05-01 19:25:00+00:00,169.73,169.7591,169.68,169.7201,76755
2023-05-01 19:26:00+00:00,169.72,169.74,169.68,169.7001,61374
2023-05-01 19:27:00+00:00,169.7,169.715,169.66,169.7,51683
2023-05-01 19:28:00+00:00,169.71,169.745,169.67,169.73,59494
2023-05-01 19:29:00+00:00,169.72,169.735,169.685,169.691,58929
2023-05-01 19:30:00+00:00,169.7,169.74,169.65,169.705,169412
2023-05-01 19:31:00+00:00,169.7099,169.75,169.695,169.705,75424
2023-05-01 19:32:00+00:00,169.71,169.72,169.65,169.705,71733
2023-05-01 19:33:00+00:00,169.6945,169.695,169.5847,169.585,89013
2023-05-01 19:34:00+00:00,169.58,169.655,169.575,169.585,115829
2023-05-01 19:35:00+00:00,169.58,169.5999,169.46,169.4999,102525
2023-05-01 19:36:00+00:00,169.499,169.54,169.49,169.54,69065
2023-05-01 19:37:00+00:00,169.5353,169.57,169.48,169.53,100956
2023-05-01 19:38:00+00:00,169.53,169.53,169.43,169.5,108351
2023-05-01 19:39:00+00:00,169.51,169.54,169.47,169.495,76437
2023-05-01 19:40:00+00:00,169.5,169.52,169.44,169.4891,77987
2023-05-01 19:41:00+00:00,169.49,169.55,169.48,169.52,138575
2023-05-01 19:42:00+00:00,169.515,169.61,169.515,169.5999,150914
2023-05-01 19:43:00+00:00,169.6,169.62,169.5,169.505,79595
2023-05-01 19:44:00+00:00,169.5,169.52,169.4401,169.465,117435
2023-05-01 19:45:00+00:00,169.47,169.65,169.47,169.63,174569
2023-05-01 19:46:00+00:00,169.64,169.655,169.56,169.62,167043
2023-05-01 19:47:00+00:00,169.6229,169.635,169.58,169.5893,86276
